DEPTH,AC,CAL,CNL,DEN,GR,RT,RXO,SP
1684.625,65.056,9.225,8.375,2.495,84.387,77.712,70.55,379.58
1684.75,65.054,9.213,8.263,2.525,83.447,77.51,70.45,380.401
1684.875,65.052,9.276,8.057,2.557,80.45,77.311,70.392,382.085
1685.0,65.063,9.319,8.008,2.574,77.691,76.905,70.025,383.081
1685.125,65.077,9.317,8.057,2.585,75.413,76.317,69.338,383.409
1685.25,65.066,9.292,8.068,2.595,73.369,75.566,68.24,383.088
1685.375,65.006,9.274,8.064,2.597,72.696,75.059,67.259,382.306
1685.5,64.915,9.275,8.132,2.588,73.686,74.998,66.785,381.762
1685.625,64.667,9.292,8.356,2.565,77.646,75.591,66.566,381.736
1685.75,64.5,9.303,8.409,2.559,80.157,76.372,66.889,382.366
1685.875,64.201,9.302,8.392,2.562,83.884,78.33,68.212,383.994
1686.0,63.953,9.288,8.418,2.569,86.501,80.004,69.547,385.372
1686.125,63.736,9.265,8.553,2.566,88.356,81.4,70.889,386.664
1686.25,63.527,9.245,8.778,2.549,89.909,82.553,72.21,388.114
1686.375,63.509,9.248,8.922,2.533,91.28,82.62,72.484,388.664
1686.5,63.711,9.263,9.096,2.513,96.615,81.679,71.906,388.563
1686.625,63.927,9.277,9.127,2.513,99.748,80.422,70.857,387.991
1686.75,64.163,9.307,9.175,2.516,101.123,78.516,69.218,387.01
1686.875,64.528,9.449,9.494,2.517,98.265,73.948,65.267,384.834
1687.0,64.774,9.641,9.811,2.51,94.672,70.005,61.832,383.092
1687.125,65.053,9.891,9.903,2.488,91.984,66.797,58.943,381.878
1687.25,65.469,10.123,9.829,2.449,89.444,64.866,57.05,381.289
1687.375,65.779,10.076,10.01,2.426,87.632,66.312,58.193,381.478
1687.5,66.329,9.722,11.063,2.4,85.431,73.075,64.173,382.165
1687.625,66.565,9.575,11.534,2.397,86.079,77.354,68.246,382.301
1687.75,66.789,9.593,11.543,2.385,87.148,80.425,71.823,381.687
1687.875,66.926,9.746,11.253,2.359,86.142,80.187,72.666,380.529
1688.0,66.971,9.911,10.921,2.33,82.652,77.053,70.515,379.539
1688.125,66.928,10.089,9.889,2.297,74.232,69.611,63.937,378.2
1688.25,66.799,10.048,9.243,2.301,70.579,66.78,60.911,377.973
1688.375,66.571,9.898,8.782,2.32,68.62,65.6,59.187,378.164
1688.5,65.89,9.514,8.772,2.38,69.842,67.855,59.855,379.141
1688.625,65.391,9.365,9.155,2.418,71.387,71.988,62.659,379.902
1688.75,64.679,9.237,9.892,2.478,73.221,82.406,70.466,380.609
1688.875,63.954,9.136,10.691,2.543,76.268,96.365,81.347,381.006
1689.0,63.479,9.097,11.164,2.589,81.336,108.575,91.276,380.697
1689.125,62.681,9.203,11.041,2.622,93.973,127.378,107.525,378.977
1689.25,62.316,9.334,10.638,2.61,98.439,132.715,112.611,377.607
1689.375,61.964,9.528,10.479,2.573,97.794,132.76,113.312,375.826
1689.5,61.85,9.636,10.863,2.548,95.107,130.027,111.146,374.961
1689.625,61.925,9.686,11.46,2.542,94.814,126.67,108.23,374.852
1689.75,62.088,9.71,11.706,2.546,97.995,122.238,104.624,375.389
1689.875,62.172,9.711,11.236,2.552,100.311,118.577,101.906,375.943
1690.0,62.218,9.719,10.536,2.554,101.086,113.993,98.498,376.373
1690.125,62.231,9.731,9.579,2.546,98.253,105.074,91.557,376.09
1690.25,62.256,9.71,9.373,2.54,96.153,101.222,88.403,375.618
1690.375,62.383,9.635,9.345,2.537,92.944,98.28,85.905,374.912
1690.5,62.526,9.583,9.426,2.537,90.748,97.688,85.431,374.564
1690.625,62.725,9.566,9.482,2.535,89.767,97.948,85.759,374.935
1690.75,63.009,9.577,9.353,2.527,89.649,97.982,85.882,376.232
1690.875,63.205,9.596,9.093,2.522,89.481,97.738,85.592,377.276
1691.0,63.57,9.596,8.759,2.523,87.742,97.766,85.153,378.855
1691.125,63.749,9.537,8.867,2.532,86.494,98.382,85.306,379.356
1691.25,63.92,9.385,9.155,2.542,85.52,99.399,85.691,379.315
1691.375,64.001,9.239,9.314,2.545,85.27,99.862,85.697,378.745
1691.5,63.977,9.216,9.177,2.537,86.006,99.212,84.961,378.052
1691.625,63.876,9.342,8.762,2.516,88.282,97.581,83.359,377.477
1691.75,63.705,9.588,8.206,2.485,91.954,95.534,81.241,377.033
1691.875,63.599,9.693,8.092,2.474,93.388,95.14,80.584,377.056
1692.0,63.419,9.664,8.426,2.481,93.077,96.582,81.222,377.945
1692.125,63.321,9.565,8.726,2.503,92.271,98.204,82.379,378.983
1692.25,63.19,9.433,8.983,2.539,92.565,100.165,83.955,380.679
1692.375,63.058,9.337,9.099,2.565,94.498,101.246,84.945,382.316
1692.5,62.975,9.318,9.11,2.567,97.081,100.917,84.821,383.184
1692.625,62.864,9.385,9.133,2.537,100.145,98.758,83.349,383.928
1692.75,62.849,9.437,9.144,2.516,99.399,97.392,82.408,383.851
1692.875,62.989,9.399,9.139,2.495,94.555,95.948,81.469,383.055
1693.0,63.273,9.258,9.156,2.494,90.217,95.737,81.403,382.274
1693.125,63.719,9.053,9.274,2.511,87.825,96.871,82.321,381.849
1693.25,64.705,8.794,9.641,2.543,88.439,99.908,84.702,381.857
1693.375,65.853,8.643,10.14,2.55,91.568,102.941,87.071,382.326
1693.5,66.759,8.694,10.534,2.508,94.236,103.741,87.708,382.946
1693.625,68.082,9.107,10.864,2.372,92.676,99.642,84.659,384.114
1693.75,68.57,9.379,10.642,2.305,87.96,94.839,81.024,384.452
1693.875,69.001,9.621,9.808,2.239,78.663,85.978,74.218,383.927
1694.0,69.168,9.674,9.241,2.223,72.368,80.124,69.753,383.115
1694.125,69.238,9.639,9.227,2.254,68.624,77.026,67.766,382.498
1694.25,69.253,9.569,9.682,2.321,66.858,75.627,67.718,382.199
1694.375,69.159,9.502,9.973,2.369,68.095,76.172,69.085,382.313
1694.5,68.712,9.403,9.966,2.446,71.64,77.5,71.886,382.822
1694.625,68.336,9.423,9.875,2.466,72.552,77.475,72.646,382.877
1694.75,67.934,9.5,9.879,2.464,72.733,76.608,72.479,382.632
1694.875,67.412,9.758,10.005,2.418,73.044,73.562,70.147,381.712
1695.0,67.13,10.049,10.023,2.372,73.459,70.837,67.618,380.933
1695.125,67.017,10.401,9.931,2.319,72.978,68.815,65.25,380.252
1695.25,66.907,10.728,9.903,2.256,71.709,67.963,63.51,379.42
1695.375,66.817,10.678,10.043,2.241,72.117,69.369,64.157,379.105
1695.5,66.592,10.224,10.424,2.268,78.457,75.265,68.655,378.732
1695.625,66.511,9.984,10.472,2.315,84.25,79.806,72.547,378.769
1695.75,66.586,9.827,10.275,2.397,90.965,86.392,78.477,379.026
1695.875,66.843,9.759,10.132,2.474,95.907,92.865,84.396,379.437
1696.0,67.165,9.719,10.303,2.516,98.56,97.742,88.722,379.797
1696.125,67.868,9.573,11.421,2.544,102.395,110.452,99.045,380.263
1696.25,68.241,9.461,12.364,2.536,102.781,120.628,107.043,380.464
1696.375,68.578,9.338,13.21,2.526,101.217,132.28,116.32,380.54
1696.5,69.115,9.113,13.324,2.521,94.051,150.488,131.816,380.298
1696.625,69.373,9.01,12.318,2.528,89.23,153.774,135.565,379.938
